areaServicioDescripcion,observaciones
CLIBA (Higiene Urbana),"Vecina solicita que vallan a levantar, la basura y restos de pasto que arrojaron en la esquina de su propiedad también informa que arrojaron 2 piedras grandes. Dirección: Los Ceibos y La Calandria"
Alumbrado,Luz baja de la calle no funciona por favor cambiar ya que entre los arboles que no se podan y la falta de luz se hace muy oscuro la cuadra y ya sufrimos de hecho de robos.
Higiene Urbana,contenedor amarillo con rueda rota. delegación Martinez
Higiene Urbana,"contenedor roto, sucio, basura acumulada"
CLIBA (Higiene Urbana),cuyo y caracas. retiro de tablas. delegación Martínez.
Obras Públicas,esta hundido y genera un pozo
CLIBA (Higiene Urbana),retiro de basura. tablas etc. delegación Martínez
Alumbrado,"valentin vergara del 100 al 400, de sucre a rolon todos los postes apagados, las luces que estan apagadas no figuran en el mapa"
CLIBA (Higiene Urbana),la vecina reclama por recoleccion domiciliaria donde hace 1 semana no esta pasando direccion juan jose diaz entre ayacucho y bolivar.beccar
Alumbrado,vecina que informa que las luminarias de la cuadra Sarratea 800 no prenden el brazo auxiliar 
Higiene Urbana,Regularización del servicio que no pasan desde hace mas de una semana  
CLIBA (Higiene Urbana),Buenos días hace una semana que el tacho esta asi con moscas y olor la verdad estoy cansada de reclamar todo el tiempo y tener que sacar foto nadie controla la limpieza de las calles decime que hago una denuncia mas formal porque estamos cansados yerbal 50
CLIBA (Higiene Urbana),retiro de rama. delegación Martínez
Alumbrado,la luz estaba intermitente y hace semana se apago del todo y no encendio mas
Arbolado Urbano,"SEGUN REGISTRO SGE Nº1028343, SIENDO LAS 08:40 HORAS, SE COMUNICA VIA LINEA DE EMERGENCIAS VECINA SEÑORA JOSEFA CON TELEFONO DE CONTACTO 15-3809-7913, INFORMANDO QUE SOBRE LA ARTERIA EL INDIO 575, DE LA LOCALIDAD DE VILLA ADELINA, SE CAYO UN ARBOL DESDE LA VEREDA HACIA SU FINCA.EN EL LUGAR SE HIZO PRESENTE EL AGENTE FIGUEREDO SAMUEL DE DEFENSA CIVIL, QUIEN A SU ARRIBO INFORMO QUE SE TRATA DE UN ARBOL DE MEDIANO PORTE EL CUAL CEDIÓ DE SU BASE Y QUEDO APOYADO SOBRE LA REJA DE LA FINCA. SE ADJUNTA FOTOGRAFIA. INFORMA: OPERADORA KIMMEL NATASHA, LEGAJO: 70.797"
CLIBA (Higiene Urbana),retiro de basura. reiterado. Larumbe y Haití  . escombros más basura.
Higiene Urbana,"""hoy nuevamente el cesto.. Marquez 59..
yo pago 30000 de impuesto de abl x mes,  y desde agosto vengo reclamando ésto....
tan difícil se hace que cambien la bolsa.."""
CLIBA (Higiene Urbana),retiro de poda grande. delegación Martínez.  reiterada.
Obras Públicas,"hace más de 10 días que ahí ya no va nadie, dejaron la casilla donde se queda la persona que supervisa la obra y ahora se mete gente de la calle ahí. ellos se fueron a Rolón. más o menos está al 376"
Alumbrado,luz completamente apaga hace varios dias
Alumbrado,VECINO REFIERE QUE EK BRAZO DE LUMINARIA QUE ALUMBRA A LA VEREDA NO FUNCIONA HACE MAS DE UN MES
CLIBA (Higiene Urbana),vecino hizo una poda y lo dejo en la calle para que lo levanten y no pasa el camion para que lo levante adelante de laprida1018 entre laprida y neuquen san isidro 
Obras Públicas,"vereda mal reparada, se acumula mucha agua en la misma y esta ocasionando daños en el portón. Se reitera pedido de reparación Martin Rodriguez 526"
CLIBA (Higiene Urbana),juncal esquina Santo Domingo retiro de basural. chapas tablas etc.
CLIBA (Higiene Urbana),montículo pequeño de poda.
Arbolado Urbano,"VECINA, SOLICITA REFACCION DE VEREDA POR RAICES"
CLIBA (Higiene Urbana),VECINA SOLICITA LIMPIEZA DE CONTENEDOR
Alumbrado,Zeballos 1537
Alumbrado,Zeballos 1504
Alumbrado,Oculto en la planta hay una luminaria apagada Zeballos 1511 
Arbolado Urbano,arbol inclinado donde esta encintado pero puede caerse en cualquier momento esta llamando la secretaria del colegio de psicologia social de san isidro donde esta el arbol  direccion alem 226 san isidro entre martin omar y alem.
Alumbrado,luminaria apagada total
Higiene Urbana,Puerto Rico esquina Sáenz valiente falta barrido de mucho tiempo urgente delegación Martínez.
Arbolado Urbano,"luego de cada tormenta el árbol de mueves más y rompe más la vereda y la entrada de mi casa. es un peligro porque cada vez rompe más y se mueve más. hay que hacer algo para evitar una tragedia. 
también se está rompiendo parte de la estructura de la casa por el trabajo de la raíz.  "
Alumbrado,Luminaria nuevamente apagada al costado de la Torre A del Barrio Vareadores de Beccar
Higiene Urbana,"avisar que la esquina esta ""abandonada"" que hay mucha basura y va gente a acostarse"
Arbolado Urbano,"el árbol ahora rompió caños, el vecino quiere un solución pronta. "
Alumbrado,"Vecino solicita reparación de luminaria, manifiesta que esta apagado el bracito, que alumbra hacia la vereda. Informa que hace 2 meses aproximadamente que no funciona. Dirección: Independencia 2012 N° 3-3-229 de columna"
Alumbrado,Poste apagado frente a la Torre A del Barrio Vareadores de Beccar
Arbolado Urbano,al vecino le hicieron el raleo de raices y le dijeron que la semana que entraba le arreglaban la vereda de esto hace un año y dos meses y todavia esta esperando que le v ayan a hacer la vereda 
CLIBA (Higiene Urbana),Río de Janeiro y juncal. basural.
Arbolado Urbano,"Vecina exige la extración del árbol ubicado en General Pueyrredón 170, entre Arenales y Albarellos. El árbol está seco y se le cayó una rama sobre su propiedad. "
Higiene Urbana,contenedor que no lo devolvieron hace dos semanas y hay mucha basura
CLIBA (Higiene Urbana),retirar escombro
Higiene Urbana,no hay barrendero por semana 
Higiene Urbana,falta barrido. muy reiterado de mucho tiempo.  urgente. delegación Martínez.
Alumbrado,zona boulogne calle asamblea se robaron los brazos de las luces bajas
Arbolado Urbano,poda de un arbol que desprende ramas grandes
Arbolado Urbano,"refacción de vereda, daño ocasionado por recorte de raíz, ing. Sencio  ya dio la orden de realizar el trabajo en el reclamo nº 6674001. por favor la vecina ya esta cansada de reclamar lo mismo siempre "
CLIBA (Higiene Urbana),Habana esquina Sáenz valiente retiro de palles de madera. delegación Martínez
Alumbrado,"vECINA RECLMA LA LUMINARIA DESDE EL 13/02, POR FAVOR HACER EL TRABAJO CORRESPONDIENTE reitera llamado porque no lo cumplieron"
Arbolado Urbano,el ultimo dia de la tormenta a la vecina se le cayo la rama y quedo colgando de su medianera pide que por favor la vayan a podar 
Obras Públicas,estaban con el auto entrando al garaje y casi se caen porque la vereda tiene un hueco grande. fueron desde defensa civil y pusieron cintas de peligro. 
Arbolado Urbano,Son 2 ejemplaraes
CLIBA (Higiene Urbana),México esquina Córdoba retiro de Tejas más basura.  delegación Martínez
Alumbrado,Luces apagadas tanto la de la vereda como de la calle totalmente en la calle batalla pago largo 1571 boulogne  entre tirandentes y ipiranaga boulogne poste 320-099.
Alumbrado,Luminaria baja y alta de Cuyo 1324 luminaria baja 1356 todas apagadas
CLIBA (Higiene Urbana),retiro de poda más basura. urgente. delegación Martínez
Arbolado Urbano,"arbol, viejo y seco donde la vecina reclama para sacarlo ya que hay un aparte de la vereda se esta levantando direccion pago largo 1765 boulogne."
Arbolado Urbano,Rama colgada
Alumbrado,"martinez calle lavalle 2677 la luz esta quemada, en la esquina tambien colocaron una luz que esta quemada o apagada "
Arbolado Urbano,"Solicitud de extraccion, esta lleno de hormigas"
Alumbrado,ya la arreglaron la semana pasada y se volvió a romper. es el foco de arriba. está en 2787 de jose ingenieros
Arbolado Urbano,"ramas muy grandes, las ramas entran a su casa y le rompen el auto "
Alumbrado,Luminaria apagada 206/042
Arbolado Urbano,"VECINO REFIERE QUE EN EL LUGAR SE ENCUENTRA UN ARBOL, EL CUAL LEVANTO VEREDA. A SU VEZ SUS RAMAS INTERFIERE EN CABLEADO. "
Arbolado Urbano,vecina pide que corten algunas ramas que perjudican los cables y el techo de su domicilio
Alumbrado, Luminaria no funciona en Vicente Fidel López 321.
CLIBA (Higiene Urbana),retiro de poda grande. urgente. delegación Martínez
CLIBA (Higiene Urbana),"Son unas chapas, una ventana de madera y palet"
Higiene Urbana,Falta de barrido en Ezpeleta entre Rio de Janeiro y Puerto Rico
Arbolado Urbano,"Vecina pide extracción de 2 tocones en Scalabrini Ortiz 1674, entre Luis María Drago y Los Paraísos, Villa Adelina. "
Arbolado Urbano,Extraccion de 2 ejemplares en peligro de caida portrabajo de realizado por EDENOR
Arbolado Urbano,me estan rompiendo los techos y levantando las veredas en cualquier momento se va a caer arriba de mi casa con estas tormentas tan fuertes.....
Arbolado Urbano,"Vecino, reclama por árbol inclinado, esta levantando toda la vereda. "
CLIBA (Higiene Urbana),Vecina informa que no levantan la basura de su casa 
Arbolado Urbano,arbol muy frondoso se enreda y tironea los cables de luz
Alumbrado,"La vecina Marta Fernández solicita el arreglo de la luminaria apagada en su domicilio Yerbal 977, columna (352-35)."
Arbolado Urbano,TRES ARBOLES ESTAN TAPANDO LAS CAMARAS DE SEGURIDAD EN URUGUAY ESQUINA PATRICIOS HACE 2 AÑOS ESTA HACIENDO EL RECLAMO
CLIBA (Higiene Urbana),Vecina solicita retiro de poda en Necochea 1238
Alumbrado,dos farolas que no funcionan
Higiene Urbana,libertad esquina Caracas falta barrido basural para juntar delegación Martínez.
Obras Públicas,"vecina pide que arreglen la situación de la acumulación, queda estancada y se pudre de todo el tiempo que esta estancada, la vecina no sabe de donde proviene tanta agua  "
CLIBA (Higiene Urbana),la vecina corto unos arboles pide si pueden ir a retirar la poda
Higiene Urbana,no pasa hace mas de un mes el barrendero 
Alumbrado,irigoyen 899 esatuina pago largo 899 luminaria 362-046 apagada
Alumbrado,"Vecino solicita reparación de luminaria, manifiesta que la luminaria esta apagado por completo, hace 1 semana aproximadamente. Dirección: Los Paraísos 1884. N° 3-7-136 De columna"
CLIBA (Higiene Urbana),Se solicita recolección de montículos  de ramas (chicos) y bolsas (restos del barrido.)
Alumbrado,Encendida de dia no corta cuanto oscurece
Arbolado Urbano,Extraccion de arbol segun exp. 9599 / 24 .Pedido por Patricio a travez de Sara
Alumbrado,Permanece encendida cuando oscurece
Arbolado Urbano,las raíces le levantan toda la vereda. 
Arbolado Urbano,Tengo un árbol que se está cayendo y rompió la vereda
Obras Públicas,hay un bache bastante grande
Alumbrado,plaza dentro de barrio san isidro plaza malvinas cuál es la que está haciendo chicos
Alumbrado,Columna encendida de dìa.
Higiene Urbana,contenedor Roto
CLIBA (Higiene Urbana),retiro de poda.  delegación Martínez
Alumbrado,luz apagada totalmente en ribera 1432 villa adelina hace 1 semana.donde el cable esta colgando
Higiene Urbana,la semana pasada se quemaro dos contenedores plasticos y no los repusieron
CLIBA (Higiene Urbana),La paz esquina la lumbre retiro de pallets de madera.
Arbolado Urbano,"Vecino, solicita plantación de 2 arboles. Gracias."
Arbolado Urbano,"vecina pide poda hace años de los árboles de su vereda y Liberación de Frente con urgencia, ya que la veredas en esa cuadra son muy largas y genera mucha inseguridad. Agrega que las ramas ya ingresan a la casa del vecino."
Alumbrado,se cortó la rama y eso cortó 1 cable que generó que no ande la luminaria
Arbolado Urbano,"SEGUN REGISTRO SGE Nº1028386, SIENDO LAS 10:19 HORAS, SE COMUNICA VIA LINEA DE EMERGENCIAS VECINA SEÑORA SILVIA CON TELEFONO DE CONTACTO 15-4197-8825, INFORMANDO QUE SOBRE LA ARTERIA VIEYTES 953, DE LA LOCALIDAD DE MARTINEZ, CAYERON RAMAS DE UN ARBOL Y LE ROMPIERON EL VEHICULO. EN EL LUGAR SE HIZO PRESENTE EL AGENTE FIGUEREDO SAMUEL, DE DEFENSA CIVIL, QUIEN A SU ARRIBO INFORMA EN LA ARTERIA VIEYTES 956 NEGATIVO RAMAS CAIDAS, LA VECINA REFIERE QUE SE CAYERON LAS RAMAS EN LOS DIAS PASADOS, DURANTE LA TORMENTA Y SE NEGÓ A MOSTRAR LOS APARENTES DAÑOS OCASIONADOS A SU VEHICULO. EL AGENTE AGREGA QUE EL ARBOL NO PRESENTA RIEGOS A TERCEROS Y PRESIONA LEVEMENTE LOS CABLES. SE ADJUNTA FOTOGRAFIA. INFORMA: OPERADORA KIMMEL NATASHA, LEGAJO: 70.797"
Higiene Urbana,Castro Barros esquina corrientes falta barrido de mucho tiempo urgente delegación Martínez.
Higiene Urbana,Costos papeleros llenos.
CLIBA (Higiene Urbana),escombros 10 bolsas
Arbolado Urbano,vecina que llama por tres arboles donde las ramas esta tocando las tejas y las canalestas de las casas vecina se tapan por las hojas y lo que tiene el palatano pide por favor si pueden saralas y cuando se hace la epoca de poda tambien realizar las mismas en los tres arboles direccion fernandez espiro 660 entre guiraldes y almafuerte acasusso.
Alumbrado,sin lamparita sin tulipa
Arbolado Urbano,"Vecino pide la extraccion de dos arboles que estan en la cuadra de su comercio, que son muy peligrosos y que casi ocurre un accidente"
Alumbrado,"Vecino solicita que las luces de la plaza 9 de Julio duren encendidas pasadas las 6:30 AM, ya que esta muy oscuro a  esa hora de la mañana."
Higiene Urbana,vecina solicita barrido alrededor de contenedor
Alumbrado,"Estimados;
Por medios de las redes me describen que hay una luminaria sin funcionar luego de la ultima tormenta fuerte."
Arbolado Urbano,Árbol inclinado sobre la calle.
Higiene Urbana,"BARRIDO NO PASA POR LA ZONA HACE MAS DE 15 DIAS, VECINA NO QUISO DEJAR SUS DATOS. "
Obras Públicas,hueco en la calle
Obras Públicas,se hundio la calle y esto genera que se junte agua
Arbolado Urbano,"Vecino, solicita poda. Raspa todo el techo y le golpea la ventana a el. "
CLIBA (Higiene Urbana),Basura en la vía publica.
Arbolado Urbano,"extracción de cepa
INFORME TECNICO 5/3/25: extracción de cepa"
Alumbrado,los vecinos me informan que se  robaron la lamparita y la tulipa
CLIBA (Higiene Urbana),"Basura desparramada al rededor del contenedor, olor fuerte hay."
CLIBA (Higiene Urbana),"Buenas tardes, estoy remodelando mi cocina, y quiero sacar los escombros en bolsas, puedo ir dejándolas en la esquina seleccionada?, mi domicilio es Eduardo Costa 1762 Martinez. gracias"
Alumbrado,apagada por la tormenta
Arbolado Urbano,"diego palma 50 la semana pasada fueron a cortar la arboleda de la calle supuestamente necesitan la escalera mas alta para poder cortar y nunca volvieron
son ramas donde hay un nido de insectos, estos trepan a la casa de la vecina . piso 1°A. La vecina tiene alergia en los brazos que se lo provoca el arbol. INFO CARO 24/2 TAREA A REALIZAR : Poda de despeje e interferencia a ramas que tocan departamento"
Arbolado Urbano,las raices estan levantando la vereda
Alumbrado,vecina solicita la reparación de la luminaria en Clark 1995 poste municipal N° 217010
Arbolado Urbano,"vecina pide que corten el cesped de libertador 17906, que esta muy largo y es un desastre"
Arbolado Urbano,Pedido de Poda y liberación de frente y cables en Comercio.
Arbolado Urbano,extraccion ya que esta muy seco y se caen grandes ramas
Higiene Urbana,Solicitud de contenedor en Don Bosco y Juan Clark.
Arbolado Urbano,La vecina indica que las raíces del árbol le levantan la vereda y debido a esto tiene que reparar continuamente el portón de su domicilio
CLIBA (Higiene Urbana),"Cómo siempre lo hacen, paran delante del contenedor, y uno de los recolectores parado desde el mismo camión, levanta la tapa y al ver qué no está completamente lleno, le chifla al conductor y rápidamente sigue su marcha. "
CLIBA (Higiene Urbana),Vecino solicita retiro de bolson municipal lleno de escombros
Obras Públicas,"pide que le terminen la vereda, hace más de 15 días que le dijeron que se habían quedado sin material y no fueron más. "
Arbolado Urbano,"vecino pide recorte de raíces ya que tiene levantada la vereda de unos 10cm y el pilar , también quiere que arreglen la vereda la mama tiene problemas motrices y ya se cayo por la vereda rota "
Alumbrado,Vecina informa que la luz de vereda ubicada en Saenz Valiente 901 esquina Monteagudo
Alumbrado,se robaron las luminarias de vereda de toda cuadra.
Arbolado Urbano,"Rama por caer sobre su jardin
20/03/2025
El ejemplar fue relevado, el equipo técnico de la Dirección General de Arbolado lo analizó y determinó que la intervención será incluida en el Plan Integral. Las tareas de poda invernal se retomarán alrededor de mayo de 2025, cuando lo permita el estado fisiológico de los árboles. Hasta entonces se seguirá poniendo el foco sobre los árboles con ramas quebradas o secas, la liberación de luminarias y las podas de carácter urgente."
Arbolado Urbano,"vecino pide recorte de raíces ya que tiene levantada la vereda de unos 10cm y el pilar , también quiere que arreglen la vereda la mama tiene problemas motrices y ya se cayo por la vereda rota"
Alumbrado,luz encendida todo el dia aviso de vecino
Arbolado Urbano,Solicita la poda de dos arboles.
Higiene Urbana,Puerto Rico esquina dorrego falta barrido urgente delegación Martínez.
CLIBA (Higiene Urbana),retiro de chapas. urgente delegación Martínez
Alumbrado,luminaria que da ala  vereda no funciona 
Arbolado Urbano,Por favor evaluar extracción del ejemplar porque levanta toda la pared y la vereda.
Obras Públicas,"vecino enojado porque taparon el desagüe de su casa y su casa con la lluvia se le inundo todo, tenia 50 centímetro de agua dentro de su domicilio, todo porque hicieron la repavimentación y hicieron todo mal, vecino pide que se comuniquen con el señor Esteban al 1137299739 de manera inmediata "
CLIBA (Higiene Urbana),"Vecina, reclama porque ayer paso por su barrio el camión de recolección, dejaron tirada basura en la calle, había botellas rotas en la calle también.  "
Arbolado Urbano,"Vecino solicita R.R. y reparación de su vereda, manifiesta que las raíces de su ejemplar rompieron, levantaron la vereda, y también informa que las raices estan dentro de su propiedad en el dormitorio. Por este motivo solicita urgente la inspección de su ejemplar."
Alumbrado,"poste de luz inclinado, en los olivos 49 y 51 "
Obras Públicas,- sumidero roto la parte de hierro. delegación Martínez - Urgente
Arbolado Urbano,INFORME TECNICO 5/3/25: reparación de vereda completa de hormigón. 24 mts. planteras: 2
Obras Públicas,bache muy grande.para realizar medio paño de hormigón. delegación Martínez
Arbolado Urbano,"SEGUN REGISTRO SGE Nº1028420, SIENDO LAS 11:57 HORAS, SE COMUNICA VIA LINEA DE EMERGENCIAS LA OPERADORA ROMINA, DEL CALL-CENTER DE ATENCION AL VECINO, PARA INFORMAR QUE SOBRE LA ARTERIA PANAMA Y ENTRE RIOS, DE LA LOCALIDAD DE MARTINEZ, SE ENCUENTRA UNA RAMA CAIDA EN EL MEDIO DE LA CALZADA, OBSTRUYENDO LA CIRCULACIÓN. EN EL LUGAR SE HIZO PRESENTE EL INSPECTOR OCARANZA MIGUEL A CARGO DE LA PATRULLA MUNICIPAL N°526, QUIEN A SU ARRIBO INFORMO QUE SE TRATA DE UNA RAMA QUEBRADA, LA MISMA NO ESTA CAIDA SOBRE LA CALZADA Y NO TIENE CABLES INVOLUCRADOS. SE ADJUNTAN FOTOGRAFIAS, INFORMA OPERADORA: KIMMEL NATASHA, LEGAJO: 70.797
28/3/2025:El ejemplar fue relevado, el equipo técnico lo analizó y determinó que la intervención será incluida en el Plan Integral de Arbolado. Desde mediados de 2024 se realizaron más de 4000 podas, más de 1400 plantaciones, más de 2000 extracciones de árboles secos o en mal estado fitosanitario, y se repararon más de 200 frentes que requerían recorte de vereda. 
"
CLIBA (Higiene Urbana),Basura en la vía publica para retirar.
Obras Públicas,Habana desde pridiliano pueyrredón hasta aramburu realizar cuadra completa de hormigón. reiterado. delegación Martínez.
Obras Públicas,vecino que tiene roto el Cordón de la vereda hace mucho tiempo 
Obras Públicas,bache grande. para medio paño.  delegación martinez
Higiene Urbana,yapeyú esquina Río de Janeiro basural para juntar delegación Martínez.
CLIBA (Higiene Urbana),Se solicita limpieza de contenedor. Esta repleto de basura y vuela la basura. Gracias. 
Arbolado Urbano,frente a yapeyú 2628 Vereda de unicenter por eso no tiene numeración árbol palo borracho con Vereda completamente destruida obstrucción total de Vereda. delegación Martínez.
Obras Públicas,bache de gran porte en hormigón.  delegación Martínez.
Arbolado Urbano,Corte de césped sobre la calle  Tte. Gral. Lonardi 300 aprox. Es en la esquina del Jardín Municipal N°10. 
Arbolado Urbano,vereda toda levantada y destrozada
Arbolado Urbano,"Recorte de raíces + refacción de vereda en Habana 1974, Martínez."
CLIBA (Higiene Urbana),aviso de vecino pide retiro de poda son ramas grandes
Arbolado Urbano,están sobre los cables. 
Higiene Urbana,"FALTA DE BARRIDO, Y LIMPIEZA EN GENERAL. CANALEJAS 427"
CLIBA (Higiene Urbana),Vecina refiere que en toda la cuadra de atrás de criba hay mucha basura. Solicita que retiren el sillón que esta ahí.
Arbolado Urbano,"vecino reclama, reparación de vereda por raíces."
Higiene Urbana,Se solicita un contenedor en BUNGE y PRIMERA JUNTA ya que hay uno solo para los vecinos y para el restaurante fuegos que arroja una gran cantidad de residuos a diario.
